SKU,date,PrevAVGCost,PrevAssignedCost,AVGCost,LatestDateCost,Type,GenPrice
A-E-00164,2019-01-04,97.41414141,84.0,84.17171717,84.17171717,A,114.0
A-E-00045,2019-01-04,0.0,90.0,0.0,0.0,A,122.0
A-G-00038,2019-01-04,9.353535354,29.0,0.0,0.0,A,40.0
E-A-00039,2019-01-04,8.080808081,9.0,8.080808081,8.080808081,A,17.0
A-D-00041,2019-01-04,19.24242424,22.0,19.24242424,19.24242424,A,32.0
A-B-00022,2019-01-04,77.203125,78.0,62.953125,77.71875,A,107.0
A-G-00074,2019-01-04,37.38297872,42.0,37.23404255,37.30851064,A,57.0
A-A-00047,2019-01-04,22.87878788,35.0,0.0,0.0,A,50.0
A-A-00052,2019-01-04,656.5656566,685.0,687.7676767999999,736.5353535,A,863.0
A-E-00141,2019-01-04,43.66666667,65.0,0.0,0.0,A,105.0
A-C-00024,2019-01-04,353.53535350000004,355.0,0.0,0.0,B,455.0
A-C-00004,2019-01-04,0.0,70.0,0.0,0.0,B,96.0
A-D-01226,2019-01-04,58.56382979,65.0,67.42553191,75.9893617,A,106.0
A-D-00133,2019-01-04,10.80357143,11.0,11.0,12.41071429,A,22.0
A-D-00129,2019-01-04,9.918032787000001,10.0,10.09836066,11.39344262,A,21.0
A-D-00059,2019-01-04,0.0,18.0,0.0,0.0,A,28.0
A-G-00032,2019-01-04,0.0,27.0,0.0,0.0,A,37.0
A-G-00044,2019-01-04,0.0,36.0,0.0,0.0,A,49.0
A-A-00157,2019-01-04,0.0,22.0,0.0,0.0,A,35.0
A-A-00002,2019-01-04,0.0,21.0,13.58585859,16.83838384,A,33.0
A-B-00037,2019-01-04,0.0,36.0,0.0,0.0,A,54.0
A-B-00029,2019-01-04,0.0,46.0,0.0,0.0,A,68.0
A-E-00011,2019-01-04,43.25,65.0,0.0,0.0,C,101.0
A-H-00022,2019-01-04,17.67676768,27.0,16.16161616,16.16161616,A,41.0
A-H-00015,2019-01-04,102.8080808,102.8080808,98.81818182,99.03030303,A,136.0
A-H-00008,2019-01-04,84.98989899,92.0,85.01010101,89.13131313,A,130.0
A-E-00153,2019-01-04,35.81818182,37.0,52.85858586,33.66666667,A,75.0
A-E-00154,2019-01-04,0.0,90.0,0.0,0.0,C,137.0
A-E-00131,2019-01-04,84.17171717,100.0,0.0,0.0,C,144.0
A-E-00128,2019-01-04,15.15151515,15.15151515,15.15151515,15.15151515,C,30.0
A-D-00009,2019-01-04,0.0,80.0,0.0,0.0,A,103.0
A-A-00087,2019-01-04,15.08433735,16.0,14.81927711,12.95180723,A,25.0
A-A-00172,2019-01-04,0.0,48.0,0.0,0.0,A,68.0
A-E-00087,2019-01-04,0.0,84.0,0.0,0.0,C,123.0
A-H-00026,2019-01-04,66.76344086,68.0,0.0,0.0,C,102.0
A-E-00029,2019-01-04,33.54736842,39.0,34.89473684,31.95789474,A,52.0
A-D-01242,2019-01-04,32.93939394,38.0,32.86868687,29.14141414,A,51.0
A-D-00125,2019-01-04,55.37362637,61.0,60.0,73.96703297,A,105.0
A-D-00017,2019-01-04,0.0,38.0,0.0,0.0,A,55.0
A-D-00020,2019-01-04,72.75757576,73.0,0.0,0.0,A,102.0
A-D-00139,2019-01-04,0.0,40.0,0.0,0.0,A,58.0
A-D-00126,2019-01-04,51.62626263,75.0,52.19191919,50.50505051,A,105.0
A-D-00119,2019-01-04,0.0,22.0,0.0,0.0,A,35.0
A-D-00028,2019-01-04,101.010101,81.33333333,0.0,0.0,A,161.0
A-D-00032,2019-01-04,24.75757576,24.75757576,0.0,0.0,A,38.0
A-D-00033,2019-01-04,39.61616162,50.0,56.72727273,59.41414141,A,84.0
A-D-01228,2019-01-04,779.4343434,780.0,814.1111111,618.4242423999999,C,1033.0
A-D-01128,2019-01-04,0.0,100.0,0.0,0.0,A,140.0
A-D-00141,2019-01-04,0.0,850.0,0.0,0.0,C,1208.0
A-D-01239,2019-01-04,181.9292929,182.0,171.1212121,174.50505049999998,A,224.0
A-D-00117,2019-01-04,30.03191489,44.0,32.05319149,42.24468085,A,62.0
A-D-00072,2019-01-04,38.14864865,44.0,40.71621622,53.66216216,A,67.0
A-E-00031,2019-01-04,40.4040404,50.34343434,0.0,0.0,A,86.0
A-E-00119,2019-01-04,99.2020202,106.0,117.23232320000001,105.2222222,A,151.0
A-E-00165,2019-01-04,0.0,68.0,0.0,0.0,A,75.0
A-D-00097,2019-01-04,0.0,31.0,0.0,0.0,A,48.0
A-D-00074,2019-01-04,84.39393939,92.0,50.03030303,49.14141414,A,77.0
A-E-00115,2019-01-04,0.0,31.0,0.0,0.0,A,56.0
A-D-00066,2019-01-04,0.0,75.0,77.69696970000001,77.69696970000001,A,113.0
A-E-00111,2019-01-04,15.22580645,23.0,20.49462366,20.74193548,A,34.0
A-E-00052,2019-01-04,0.0,10.5,0.0,0.0,A,22.0
A-D-00067,2019-01-04,45.90909091,51.0,39.20202020000001,39.22222222,A,71.0
A-E-00143,2019-01-04,0.0,56.0,0.0,0.0,A,79.0
A-D-00047,2019-01-04,95.54545455,115.0,90.90909091,90.90909091,A,127.0
A-D-00130,2019-01-04,0.0,110.0,0.0,0.0,A,146.0
A-I-00035,2019-01-04,83.63636364,90.0,122.37373740000001,108.7777778,B,153.0
A-I-00088,2019-01-04,0.0,60.0,0.0,0.0,B,86.0
A-I-00059,2019-01-04,0.0,60.0,116.54545449999999,116.54545449999999,B,149.0
A-I-00079,2019-01-04,0.0,148.0,0.0,0.0,B,223.0
A-I-00080,2019-01-04,0.0,194.0,0.0,0.0,B,289.0
A-I-00087,2019-01-04,0.0,181.0,0.0,0.0,B,289.0
A-I-00089,2019-01-04,140.8989899,155.0,187.7373737,181.81818180000002,B,232.0
A-A-00080,2019-01-04,0.0,20.0,0.0,0.0,A,28.0
A-A-00173,2019-01-04,0.0,45.0,0.0,0.0,A,61.0
A-A-00030,2019-01-04,0.0,55.0,0.0,0.0,A,77.0
A-A-00031,2019-01-04,26.31958763,37.0,34.60824742,29.45360825,A,51.0
A-A-00036,2019-01-04,38.56701031,39.0,0.0,0.0,A,53.0
A-A-00032,2019-01-04,0.0,38.0,0.0,0.0,A,52.0
A-A-00170,2019-01-04,0.0,260.0,0.0,0.0,A,332.0
A-A-00180,2019-01-04,0.0,40.0,0.0,0.0,A,60.0
A-A-00171,2019-01-04,0.0,52.0,55.22680412,55.22680412,A,79.0
A-A-00167,2019-01-04,0.0,50.0,0.0,0.0,A,71.0
A-A-00006,2019-01-04,0.0,55.55555556,0.0,0.0,A,99.0
A-A-00174,2019-01-04,0.0,2.5,0.0,0.0,E,4.0
A-A-00059,2019-01-04,0.0,70.0,0.0,0.0,A,98.0
A-G-00070,2019-01-04,0.0,22.0,0.0,0.0,A,35.0
A-G-00076,2019-01-04,0.0,20.0,0.0,0.0,A,33.0
A-G-00014,2019-01-04,0.0,16.0,13.11340206,10.64948454,A,27.0
A-C-00025,2019-01-04,0.0,143.0,0.0,0.0,A,187.0
A-J-00023,2019-01-04,10.30927835,10.0,0.0,0.0,A,21.0
A-J-00005,2019-01-04,0.0,45.0,0.0,0.0,A,61.0
A-J-00022,2019-01-04,85.90721649,86.0,0.0,0.0,A,117.0
A-J-00008,2019-01-04,0.0,140.0,0.0,0.0,A,180.0
A-G-00016,2019-01-04,115.257732,120.0,0.0,0.0,A,155.0
A-E-00151,2019-01-04,21.34020619,32.0,11.94845361,12.93814433,A,33.0
A-D-01233,2019-01-04,107.8453608,113.0,125.4226804,99.4742268,A,162.0
A-E-00148,2019-01-04,0.0,77.0,0.0,0.0,A,107.0
A-A-00063,2019-01-04,0.0,13.0,0.0,0.0,A,23.0
A-B-00015,2019-01-04,0.0,30.0,0.0,0.0,A,41.0
A-B-00039,2019-01-04,0.0,35.0,0.0,0.0,A,48.0
A-G-00019,2019-01-04,0.0,65.0,0.0,0.0,A,89.0
A-G-00075,2019-01-04,0.0,65.0,0.0,0.0,A,89.0
A-G-00077,2019-01-04,100.1919192,136.0,101.2626263,101.4141414,A,144.0
A-G-00026,2019-01-04,0.0,75.0,79.29896907,79.29896907,A,113.0
A-K-00019,2019-01-04,0.0,140.0,136.7525773,139.6082474,C,179.0
A-K-00134,2019-01-04,43.29292929,53.0,54.21212121,53.53535354,C,87.0
A-K-00037,2019-01-04,43.29292929,53.0,54.21212121,53.53535354,C,87.0
A-K-00138,2019-01-04,0.0,19.5,0.0,0.0,C,30.0
A-K-00026,2019-01-04,0.0,250.0,0.0,0.0,C,319.0
A-K-00034,2019-01-04,0.0,15.0,0.0,0.0,C,33.0
A-K-00022,2019-01-04,0.0,13.0,0.0,0.0,C,33.0
A-K-00039,2019-01-04,0.0,16.66666667,0.0,0.0,C,34.0
A-K-00015,2019-01-04,0.0,20.0,0.0,0.0,C,37.0
A-K-00137,2019-01-04,10.1010101,9.0,12.88888889,12.12121212,D,19.0
A-K-00021,2019-01-04,0.0,60.0,0.0,0.0,C,89.0
A-K-00023,2019-01-04,12.36363636,13.0,11.33333333,13.13131313,D,21.0
A-K-00011,2019-01-04,0.0,160.0,0.0,0.0,C,184.0
A-K-00027,2019-01-04,0.0,160.0,0.0,0.0,C,184.0
A-D-01225,2019-01-04,0.0,890.0,0.0,0.0,C,1123.0
E-A-00008,2019-01-04,0.0,20.0,0.0,0.0,G,35.0
E-A-00019,2019-01-04,35.46875,35.46875,38.96875,35.625,G,59.0
E-A-00021,2019-01-04,68.97916667,70.0,0.0,0.0,G,107.0
E-A-00023,2019-01-04,,,,,G,
E-A-00031,2019-01-04,0.0,32.0,0.0,0.0,G,48.0
E-A-00032,2019-01-04,0.0,28.0,0.0,0.0,G,45.0
E-A-00036,2019-01-04,0.0,45.0,0.0,0.0,G,63.0
E-A-00049,2019-01-04,0.0,21.0,35.82828283,35.82828283,G,32.0
E-A-00055,2019-01-04,,,,,G,
E-A-00057,2019-01-04,0.0,125.0,100.1010101,100.1010101,G,172.0
E-A-00070,2019-01-04,0.0,100.0,0.0,0.0,G,129.0
E-A-00075,2019-01-04,0.0,20.0,0.0,0.0,G,33.0
E-A-00077,2019-01-04,0.0,65.0,0.0,0.0,G,87.0
E-A-00080,2019-01-04,0.0,90.0,0.0,0.0,G,127.0
E-A-00090,2019-01-04,0.0,25.0,0.0,0.0,G,39.0
E-A-00101,2019-01-04,20.84848485,25.0,20.26262626,21.38383838,G,38.0
E-A-00107,2019-01-04,31.47916667,33.0,31.45833333,0.0,G,48.0
E-A-00130,2019-01-04,15.15151515,15.15151515,15.15151515,15.15151515,G,24.0
E-A-00153,2019-01-04,40.4040404,40.0,0.0,0.0,G,57.0
E-A-00163,2019-01-04,90.90909091,91.0,0.0,0.0,G,118.0
E-A-00172,2019-01-04,0.0,28.0,0.0,0.0,G,42.0
E-A-00177,2019-01-04,0.0,40.0,35.13131313,0.0,G,57.0
E-A-00179,2019-01-04,21.11458333,24.0,0.0,0.0,G,38.0
E-A-00182,2019-01-04,5.050505051,7.0,5.443722944,4.638528139,G,13.0
E-A-00196,2019-01-04,0.0,200.0,0.0,0.0,G,259.0
E-A-00206,2019-01-04,14.94949495,15.0,13.81818182,15.15151515,G,23.0
E-A-00389,2019-01-04,0.0,110.0,82.09090909,0.0,G,152.0
E-A-00420,2019-01-04,0.0,15.0,15.15151515,15.15151515,G,25.0
E-A-00423,2019-01-04,0.0,72.0,56.36363636,56.303030299999996,G,87.0
E-A-00426,2019-01-04,0.0,15.0,16.303030300000003,17.17171717,G,26.0
E-A-00428,2019-01-04,0.0,200.0,0.0,0.0,G,259.0
E-E-00009,2019-01-04,0.0,245.0,0.0,0.0,G,318.0
E-E-00015,2019-01-04,160.53535349999999,160.53535349999999,261.7373737,0.0,G,338.0
E-E-00032,2019-01-04,0.0,70.0,66.35353535,0.0,G,102.0
E-E-00035,2019-01-04,237.37373739999998,237.37373739999998,232.71717169999997,0.0,G,306.0
E-E-00036,2019-01-04,0.0,300.0,415.2626263,0.0,G,525.0
E-E-00042,2019-01-04,176.7676768,175.0,0.0,0.0,G,227.0
E-E-00044,2019-01-04,0.0,32.0,0.0,0.0,G,47.0
E-E-00056,2019-01-04,298.57575760000003,350.0,0.0,0.0,G,454.0
E-E-00063,2019-01-04,60.23232323,85.0,0.0,0.0,G,112.0
E-E-00067,2019-01-04,0.0,81.0,0.0,0.0,G,108.0
E-E-00071,2019-01-04,111.1111111,132.0,98.23232323,121.21212120000001,G,171.0
E-E-00072,2019-01-04,0.0,70.0,0.0,0.0,G,102.0
E-E-00073,2019-01-04,57.04040404,66.0,43.83838384,60.60606061,G,88.0
E-E-00074,2019-01-04,0.0,68.0,0.0,0.0,G,90.0
E-E-00075,2019-01-04,0.0,270.0,0.0,0.0,G,350.0
E-E-00076,2019-01-04,0.0,66.0,0.0,0.0,G,88.0
E-E-00079,2019-01-04,11.70707071,13.0,0.0,0.0,G,20.0
E-E-00081,2019-01-04,0.0,93.0,89.8989899,0.0,G,120.0
E-E-00084,2019-01-04,0.0,100.0,0.0,0.0,G,129.0
E-E-00124,2019-01-04,0.0,150.0,0.0,0.0,G,199.0
E-E-00126,2019-01-04,0.0,120.0,252.5252525,252.5252525,G,337.0
E-E-00129,2019-01-04,0.0,85.0,0.0,0.0,G,117.0
E-E-00130,2019-01-04,0.0,62.0,0.0,0.0,G,89.0
E-A-00412,2019-01-04,80.80808081,92.0,80.80808081,80.80808081,G,128.0
E-A-00402,2019-01-04,25.48484848,28.0,21.80808081,19.82828283,G,40.0
E-E-00010,2019-01-04,143.57575759999997,150.0,173.8989899,151.5151515,G,234.0
E-A-00082,2019-01-04,0.0,64.0,0.0,0.0,G,96.0
A-A-00001,2019-01-11,28.54545455,29.0,27.94949495,25.898989899999997,A,41.0
A-B-00001,2019-01-11,56.12121212,63.0,53.18181818,49.83838384,A,92.0
A-B-00002,2019-01-11,45.13131313,54.0,50.50505051,50.50505051,A,76.0
A-C-00001,2019-01-11,40.52525253,51.0,39.5959596,40.56565657,B,75.0
A-C-00019,2019-01-11,40.52525253,51.0,39.5959596,40.56565657,B,75.0
A-C-00007,2019-01-11,59.39393939,62.0,60.41414141,58.5959596,B,90.0
A-C-00002,2019-01-11,39.11111111,45.0,39.29292929,39.27272727,B,68.0
A-C-00010,2019-01-11,0.0,70.0,71.42424242,71.42424242,B,99.0
A-C-00003,2019-01-11,39.70707071,43.0,39.66666667,39.31313131,B,64.0
A-C-00021,2019-01-11,48.35353535,51.0,49.07070707,49.18181818,B,75.0
A-C-00022,2019-01-11,0.0,100.0,90.90909091,0.0,B,132.0
A-C-00006,2019-01-11,,,,,A,
A-C-00014,2019-01-11,56.23232323,59.0,55.64646465,56.56565657,B,79.0
A-D-00135,2019-01-11,0.0,20.0,0.0,0.0,A,30.0
A-E-00001,2019-01-11,70.62765957,80.0,69.61702128,68.80851064,C,122.0
A-E-00002,2019-01-11,17.45744681,22.0,13.90425532,16.78723404,A,30.0
A-E-00004,2019-01-11,22.06315789,29.0,23.12631579,20.91578947,A,39.0
A-D-00090,2019-01-11,11.0,13.0,10.89285714,12.55357143,A,22.0
A-D-00113,2019-01-11,10.09836066,12.0,10.0,11.52459016,A,21.0
A-D-00004,2019-01-11,19.63829787,21.0,17.90425532,13.93617021,C,38.0
A-F-00008,2019-01-11,110.04040400000001,111.0,120.87878789999999,101.47474749999999,C,157.0
A-B-00004,2019-01-11,60.80808081,65.0,60.92929293,61.83838384,A,96.0
A-B-00005,2019-01-11,0.0,40.0,35.0,35.0,A,61.0
A-B-00006,2019-01-11,27.36363636,28.0,30.303030300000003,30.303030300000003,A,44.0
A-A-00003,2019-01-11,20.13131313,21.0,19.96969697,19.898989899999997,A,34.0
A-A-00004,2019-01-11,0.0,8.0,0.0,0.0,D,12.0
A-A-00005,2019-01-11,37.36363636,37.0,24.11111111,19.13131313,A,39.0
A-A-00007,2019-01-11,65.83838384,66.0,57.21212121,51.32323232,A,81.0
A-B-00007,2019-01-11,42.12121212,44.0,43.06060606,40.48484848,A,65.0
A-B-00008,2019-01-11,27.13131313,31.0,25.19191919,21.93939394,A,42.0
A-B-00009,2019-01-11,28.43434343,32.0,28.31313131,28.85858586,A,47.0
A-B-00031,2019-01-11,90.90909091,91.0,90.90909091,0.0,A,123.0
A-B-00010,2019-01-11,71.06060606,80.0,75.49494949,83.30303029999999,A,118.0
A-E-00006,2019-01-11,0.0,93.0,97.40579709999999,97.40579709999999,A,134.0
A-E-00007,2019-01-11,52.42028986,63.0,49.8115942,51.97101449,A,85.0
A-E-00008,2019-01-11,16.82142857,24.0,16.94047619,18.78571429,A,34.0
A-E-00106,2019-01-11,14.27272727,24.0,14.37373737,15.93939394,A,34.0
A-E-00125,2019-01-11,18.73809524,24.0,16.46428571,14.22619048,A,35.0
A-E-00010,2019-01-11,68.65979381,95.0,71.53608247,61.10309278,C,109.0
A-E-00127,2019-01-11,0.0,100.0,0.0,0.0,C,115.0
A-E-00012,2019-01-11,44.65957447,80.0,45.44680851,74.31914894,A,118.0
A-E-00107,2019-01-11,44.65957447,80.0,45.44680851,74.31914894,A,118.0
A-E-00014,2019-01-11,3.808080808,3.7,3.888888889,3.6363636360000005,D,6.0
A-G-00066,2019-01-11,17.65555556,23.0,17.42222222,18.93333333,A,32.0
A-G-00034,2019-01-11,16.55208333,18.0,16.33333333,17.75,A,29.0
A-G-00040,2019-01-11,16.21428571,18.0,16.0,17.3877551,A,28.0
A-G-00001,2019-01-11,18.05681818,20.0,17.81818182,19.36363636,A,32.0
A-D-00005,2019-01-11,20.2020202,21.0,20.80808081,22.22222222,A,33.0
A-D-00006,2019-01-11,52.71717172,75.0,80.08080808,74.07070707,A,108.0
A-D-00007,2019-01-11,17.34343434,22.0,21.303030300000003,22.22222222,A,31.0
A-A-00008,2019-01-11,92.42424242,93.0,41.92929293,35.35353535,C,75.0
A-E-00015,2019-01-11,27.59574468,38.0,25.4893617,20.9787234,C,46.0
A-H-00001,2019-01-11,17.49494949,30.0,18.92929293,15.78787879,A,35.0
A-H-00002,2019-01-11,33.67708333,35.0,32.91666667,34.85416667,A,52.0
A-H-00003,2019-01-11,32.1875,33.0,29.10416667,29.21875,C,52.0
A-H-00004,2019-01-11,107.1313131,120.0,101.23232320000001,102.23232320000001,A,153.0
A-H-00005,2019-01-11,297.89898989999995,305.0,333.61616160000005,404.040404,A,505.0
A-H-00007,2019-01-11,40.81818182,45.0,39.94949495,41.23232323,A,69.0
A-E-00017,2019-01-11,59.13131313,70.0,60.50505051,60.50505051,C,112.0
A-E-00110,2019-01-11,59.96969697,77.0,45.32323232,36.51515152,A,83.0
A-E-00018,2019-01-11,61.20618557,80.0,46.25773196,37.26804124,A,91.0
A-E-00020,2019-01-11,0.0,54.0,37.85714286,37.91666667,C,86.0
A-E-00163,2019-01-11,0.0,45.0,32.12121212,32.17171717,C,61.0
A-B-00011,2019-01-11,19.76767677,22.0,18.93939394,18.16161616,A,32.0
A-D-00010,2019-01-11,16.98989899,19.0,18.18181818,18.18181818,A,27.0
A-D-00011,2019-01-11,50.53535354,53.0,51.36363636,48.56565657,A,77.0
A-A-00009,2019-01-11,17.29292929,18.0,18.83838384,17.17171717,A,28.0
A-A-00011,2019-01-11,46.03030303,52.0,39.4040404,40.13131313,C,78.0
A-A-00133,2019-01-11,21.11111111,22.0,24.25252525,20.48484848,A,36.0
A-A-00143,2019-01-11,0.0,16.0,6.808080808,6.808080808,A,18.0
A-A-00060,2019-01-11,0.0,34.0,29.14141414,30.303030300000003,A,49.0
A-A-00084,2019-01-11,13.22580645,14.0,17.70967742,15.86021505,A,27.0
A-A-00106,2019-01-11,12.55102041,14.0,16.80612245,15.05102041,A,27.0
A-E-00146,2019-01-11,0.0,185.0,0.0,0.0,A,239.0
A-E-00023,2019-01-11,49.49494949,40.0,40.4040404,40.4040404,A,55.0
A-A-00012,2019-01-11,45.07070707,52.0,42.32323232,40.56565657,A,78.0
A-A-00162,2019-01-11,0.0,280.0,0.0,0.0,A,345.0
A-A-00013,2019-01-11,,,,,A,
A-E-00024,2019-01-11,19.81818182,20.0,19.63636364,19.64646465,A,28.0
A-E-00126,2019-01-11,21.06060606,21.0,21.04040404,21.0,A,29.0
A-E-00026,2019-01-11,19.65656566,20.0,19.44444444,19.11111111,A,28.0
A-E-00103,2019-01-11,20.54545455,21.0,20.44444444,19.47474747,A,29.0
A-A-00014,2019-01-11,37.68085106,41.0,41.45744681,42.55319149,A,65.0
A-A-00015,2019-01-11,39.5,45.0,43.93617021,42.59574468,A,67.0
A-A-00016,2019-01-11,46.03030303,61.0,45.98989899,41.37373737,A,87.0
A-A-00018,2019-01-11,98.21212121,99.0,85.51515152,77.69696970000001,C,122.0
A-A-00019,2019-01-11,71.54545455,88.0,75.93939394,81.13131313,C,132.0
A-A-00020,2019-01-11,0.0,31.0,0.0,0.0,A,48.0
A-D-00012,2019-01-11,6.616161616,7.0,6.808080808,4.898989899,A,12.0
A-H-00010,2019-01-11,32.99465241,35.0,32.4171123,36.5026738,C,60.0
A-A-00021,2019-01-11,39.61616162,41.0,40.56565657,40.56565657,A,57.0
A-A-00022,2019-01-11,29.14141414,30.0,29.49494949,29.56565657,A,45.0
A-A-00023,2019-01-11,14.80851064,20.0,20.04255319,20.94680851,A,32.0
A-A-00108,2019-01-11,14.06060606,20.0,19.03030303,19.88888889,A,32.0
A-E-00028,2019-01-11,70.47474747,90.0,67.54545455,64.37373737,C,123.0
A-G-00002,2019-01-11,0.0,30.0,31.42424242,26.85858586,C,56.0
A-G-00003,2019-01-11,81.86868687,95.0,90.54545455,90.54545455,C,131.0
A-D-00061,2019-01-11,17.31313131,18.0,0.0,0.0,C,28.0
A-D-00013,2019-01-11,35.81914894,42.0,27.18085106,20.45744681,A,46.0
A-D-00015,2019-01-11,95.11111111,96.0,93.06060606,96.2020202,C,131.0
A-D-00016,2019-01-11,41.42424242,48.0,44.42424242,45.63636364,A,69.0
A-D-00018,2019-01-11,59.41414141,60.0,60.27272727,59.80808081,A,89.0
A-D-00021,2019-01-11,13.60606061,14.0,13.27272727,12.41414141,A,23.0
A-D-00086,2019-01-11,16.02020202,20.0,18.84848485,40.4040404,A,30.0
A-D-00022,2019-01-11,14.37373737,15.0,15.15151515,13.87878788,A,25.0
A-D-00057,2019-01-11,36.48717949,37.5,38.46153846,35.23076923,A,59.0
A-D-00024,2019-01-11,55.08080808,59.0,67.26262626,66.04040404,A,102.0
A-D-00026,2019-01-11,62.92929293,92.0,61.43434343,57.91919192,A,104.0
A-D-00029,2019-01-11,215.4848485,249.0,202.989899,202.020202,A,301.0
A-D-00030,2019-01-11,46.76767677,61.0,52.63636364,59.88888889,A,88.0
A-D-00068,2019-01-11,0.0,27.0,32.07070707,30.60606061,A,48.0
A-D-00034,2019-01-11,106.8888889,123.0,98.80246914,98.7654321,A,152.0
A-D-00035,2019-01-11,32.05319149,42.0,29.75531915,26.0212766,A,49.0
A-D-00037,2019-01-11,766.5555555999999,767.0,314.5454545,170.4545455,A,406.0
A-D-00038,2019-01-11,0.0,1.8,0.0,0.0,E,3.6
A-E-00030,2019-01-11,51.95744681,98.0,64.14893617,53.35106383,C,145.0
A-E-00073,2019-01-11,12.696969699999999,15.0,17.17171717,25.25252525,A,33.0
A-E-00072,2019-01-11,117.23232320000001,118.0,106.51515149999999,136.78787880000002,A,176.0
A-D-00040,2019-01-11,31.9375,35.0,26.07291667,25.89583333,C,52.0
A-D-01232,2019-01-11,43.18309859,50.0,35.25352113,35.01408451,C,69.0
A-D-00091,2019-01-11,0.0,25.0,47.23809524,47.23809524,A,35.0
A-D-00116,2019-01-11,21.26027397,23.0,19.15068493,21.84931507,A,33.0
A-D-00127,2019-01-11,21.26027397,25.0,19.15068493,21.84931507,A,35.0
A-E-00036,2019-01-11,18.50537634,24.0,15.48387097,13.58064516,A,43.0
A-E-00108,2019-01-11,17.56122449,24.0,14.69387755,12.8877551,A,43.0
A-E-00039,2019-01-11,24.98989899,35.0,28.13131313,37.93939394,A,58.0
A-D-00042,2019-01-11,25.04040404,26.0,19.98989899,20.04040404,A,31.0
A-D-00043,2019-01-11,19.67676768,21.0,19.13131313,19.88888889,A,33.0
A-E-00040,2019-01-11,68.75268817,94.0,62.01075269,74.74193548,A,125.0
A-E-00109,2019-01-11,65.24489796,94.0,58.84693878,70.92857143,A,125.0
A-E-00042,2019-01-11,37.36363636,38.0,29.45454545,21.87878788,A,45.0
A-E-00044,2019-01-11,48.39393939,70.0,44.18181818,29.14141414,A,88.0
A-E-00046,2019-01-11,20.49462366,23.0,19.548387100000003,14.09677419,A,34.0
A-E-00048,2019-01-11,14.80412371,21.0,18.2371134,19.93814433,A,31.0
A-E-00051,2019-01-11,46.44444444,47.0,41.86868687,38.84848485,A,60.0
A-D-00044,2019-01-11,39.93939394,40.0,37.21212121,30.60606061,A,58.0
A-D-00046,2019-01-11,8.98989899,13.0,8.515151515,8.02020202,A,21.0
A-G-00004,2019-01-11,26.30208333,30.0,27.40625,25.58333333,A,44.0
A-G-00064,2019-01-11,25.89583333,30.0,25.58333333,24.45833333,A,44.0
A-I-00045,2019-01-11,64.52525253,73.0,60.87878788,60.60606061,A,105.0
A-I-00001,2019-01-11,56.93814433,73.0,54.50515464,53.24742268,B,103.0
A-I-00032,2019-01-11,45.02020202,52.0,43.5959596,27.54545455,B,75.0
A-I-00003,2019-01-11,0.0,70.0,0.0,0.0,B,105.0
A-I-00044,2019-01-11,0.0,50.0,0.0,0.0,B,75.0
A-I-00004,2019-01-11,60.80412371,66.0,63.618556700000006,73.14432990000002,B,106.0
A-I-00033,2019-01-11,47.85858586,48.0,50.56565657,46.47474747,B,73.0
A-I-00028,2019-01-11,0.0,66.0,0.0,0.0,B,106.0
A-I-00007,2019-01-11,172.2020202,173.0,145.33333330000002,148.5454545,B,195.0
A-I-00008,2019-01-11,211.6060606,239.0,181.36363640000002,183.6565657,B,248.0
A-I-00006,2019-01-11,198.0606061,199.0,161.6161616,161.6161616,B,202.0
A-I-00009,2019-01-11,21.25252525,22.0,21.67676768,20.36363636,B,42.0
A-I-00011,2019-01-11,32.54545455,38.0,31.17171717,35.95959596,B,59.0
A-I-00013,2019-01-11,81.87878788,82.0,69.62626263,62.60606061,B,99.0
A-I-00015,2019-01-11,79.71717172,85.0,74.61616162,75.52525253,A,118.0
A-I-00041,2019-01-11,68.78723404,75.0,68.80851064,74.76595745,C,114.0
A-I-00042,2019-01-11,69.23404255,75.0,69.14893617,69.42553191,C,114.0
A-I-00043,2019-01-11,69.64893617,75.0,68.65957447,68.53191489,C,114.0
A-I-00052,2019-01-11,32.39393939,38.0,30.78787879,32.73737374,B,59.0
A-I-00019,2019-01-11,38.35353535,44.0,53.90909091,48.1010101,A,74.0
A-I-00020,2019-01-11,58.42553191,66.0,57.34042553,54.05319149,A,91.0
A-E-00053,2019-01-11,65.50505051,75.0,54.80808081,38.04040404,C,103.0
A-A-00024,2019-01-11,9.4375,11.0,10.21875,11.3125,A,20.0
A-A-00025,2019-01-11,6.34375,8.0,7.71875,7.145833333,A,16.0
A-A-00061,2019-01-11,0.0,45.0,0.0,0.0,A,61.0
A-A-00119,2019-01-11,39.88888889,38.0,34.96969697,34.96969697,C,66.0
A-G-00068,2019-01-11,0.0,44.0,35.86868687,35.35353535,C,74.0
A-A-00117,2019-01-11,14.18181818,15.0,13.29292929,14.05050505,A,23.0
A-A-00116,2019-01-11,18.14141414,19.0,19.56565657,19.56565657,A,30.0
A-A-00054,2019-01-11,14.87878788,16.0,16.03030303,16.05050505,A,25.0
A-A-00159,2019-01-11,17.15151515,18.0,19.28282828,21.73737374,A,32.0
A-A-00109,2019-01-11,20.32323232,21.0,21.84848485,17.63636364,A,33.0
A-A-00026,2019-01-11,19.41414141,20.0,19.65656566,19.03030303,A,30.0
